1.476000000000000000e+03,1.000000000000000000e+00,7.724980926513671875e+01,9.581274414062500000e+01,1.766464996337890625e+01,5.316947937011718750e+00,6.498104333877563477e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.026186676025390625e+02,1.183910598754882812e+02,3.071183776855468750e+01,1.454613494873046875e+01,6.403224468231201172e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.062552738189697266e+01,8.454189300537109375e+01,3.660384368896484375e+01,9.206657409667968750e+00,6.219258308410644531e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,9.312836456298828125e+01,9.656457519531250000e+01,1.332414245605468750e+01,5.722579956054687500e+00,6.163345575332641602e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.537865753173828125e+02,1.189188385009765625e+02,1.427821350097656250e+01,1.557455444335937500e+01,6.114451289176940918e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,7.120330047607421875e+01,9.547207641601562500e+01,1.084718322753906250e+01,5.028320312500000000e+00,5.993905067443847656e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,6.077833938598632812e+01,1.289971618652343750e+02,1.594911651611328125e+02,6.598239135742187500e+01,5.978405475616455078e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.630367279052734375e+02,2.932915649414062500e+02,7.203652954101562500e+01,5.967726111412048340e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.906082916259765625e+02,1.908843841552734375e+02,3.436032104492187500e+01,5.966596007347106934e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.437171020507812500e+02,8.174614715576171875e+01,1.646405029296875000e+01,1.533139801025390625e+01,5.924440026283264160e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,4.396938323974609375e+01,8.399542999267578125e+01,7.155135345458984375e+01,1.631931304931640625e+01,5.903836488723754883e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.072027435302734375e+02,1.192052154541015625e+02,1.556848144531250000e+01,1.772642517089843750e+01,5.892009139060974121e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.399739990234375000e+02,1.241563949584960938e+02,3.553353881835937500e+01,1.272602081298828125e+01,5.876587033271789551e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.919726610183715820e+00,6.388144302368164062e+01,1.890362854003906250e+02,3.003553390502929688e+01,5.847204923629760742e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.515024108886718750e+02,1.219244003295898438e+02,1.555490112304687500e+01,1.849967193603515625e+01,5.845997333526611328e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.082944641113281250e+02,1.129689712524414062e+02,1.754176330566406250e+01,1.845575714111328125e+01,5.820457935333251953e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.179620208740234375e+02,1.746715393066406250e+02,2.858883666992187500e+01,5.813572406768798828e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,6.145618820190429688e+01,8.860822296142578125e+01,3.532888412475585938e+01,1.133415985107421875e+01,5.813061594963073730e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.586279678344726562e+01,7.864203643798828125e+01,1.868780899047851562e+01,1.585839843750000000e+01,5.810329318046569824e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.983429107666015625e+02,1.200906143188476562e+02,8.106022644042968750e+01,2.245848846435546875e+01,5.807794332504272461e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.419830017089843750e+02,1.156937789916992188e+02,7.044967651367187500e+00,4.196640014648437500e+00,5.804474949836730957e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.550420837402343750e+02,1.195708007812500000e+02,7.332855224609375000e+00,1.526026916503906250e+01,5.761631131172180176e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.706836891174316406e+01,8.419354248046875000e+01,1.245128440856933594e+01,9.177635192871093750e+00,5.748829841613769531e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.054462718963623047e+01,7.579518127441406250e+01,2.256309509277343750e+01,1.724074554443359375e+01,5.735750794410705566e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,3.401889419555664062e+01,1.010965347290039062e+02,2.070587615966796875e+02,1.418814697265625000e+02,5.735389590263366699e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.656428146362304688e+01,8.286928558349609375e+01,2.791761398315429688e+01,1.291189575195312500e+01,5.730395913124084473e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.456313629150390625e+02,8.030871582031250000e+01,1.260844421386718750e+01,1.179940032958984375e+01,5.725127458572387695e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,8.695730590820312500e+01,5.237217330932617188e+01,1.060372161865234375e+02,1.482704620361328125e+02,5.661190152168273926e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,7.747084045410156250e+01,8.642128753662109375e+01,2.398992156982421875e+01,1.471335601806640625e+01,5.648020505905151367e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,9.287015533447265625e+01,8.739104461669921875e+01,1.976548767089843750e+01,1.468528747558593750e+01,5.630070567131042480e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.813476562500000000e+00,2.440269470214843750e+02,1.526069030761718750e+02,1.129992675781250000e+01,5.628833174705505371e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.847676849365234375e+01,7.929656219482421875e+01,7.576868438720703125e+01,1.706429290771484375e+01,5.614436864852905273e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.757354354858398438e+01,1.945137481689453125e+02,2.976504898071289062e+01,5.613167881965637207e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.394114074707031250e+02,1.147413482666015625e+02,1.127601623535156250e+01,5.622688293457031250e+00,5.609505176544189453e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.159801940917968750e+02,1.314205780029296875e+02,4.615640258789062500e+01,1.048855590820312500e+01,5.599106550216674805e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.501017761230468750e+02,1.358206329345703125e+02,7.827209472656250000e+00,6.737213134765625000e+00,5.566958785057067871e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,8.953993225097656250e+01,1.335773925781250000e+02,1.117391662597656250e+02,9.582949829101562500e+01,5.554409027099609375e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.938048400878906250e+02,3.023419494628906250e+02,5.183027648925781250e+01,5.552354454994201660e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.224485397338867188e+01,7.878533935546875000e+01,2.012309112548828125e+02,4.685029602050781250e+01,5.519158840179443359e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.908914566040039062e+01,2.111307525634765625e+02,1.250277557373046875e+02,1.834773254394531250e+01,5.516312718391418457e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.068321075439453125e+02,1.098991851806640625e+02,4.684112548828125000e+01,3.139254760742187500e+01,5.510545372962951660e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,6.247323608398437500e+01,7.398052978515625000e+01,1.783055877685546875e+01,2.460861968994140625e+01,5.509998202323913574e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.561462402343750000e+00,8.109079742431640625e+01,3.897882080078125000e+01,1.124084472656250000e+01,5.505339503288269043e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.815271377563476562e+01,2.180530548095703125e+02,2.620977172851562500e+02,3.346879577636718750e+01,5.499616265296936035e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.676282119750976562e+01,1.153860321044921875e+02,1.331564788818359375e+02,1.648327636718750000e+01,5.493075847625732422e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.542598114013671875e+02,1.261457214355468750e+02,1.040071105957031250e+01,1.152819824218750000e+01,5.478646755218505859e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.037842178344726562e+02,2.254630432128906250e+02,1.254486083984375000e+01,6.166595458984375000e+00,5.469375252723693848e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.201615371704101562e+02,2.189928131103515625e+02,2.158384704589843750e+02,2.959835815429687500e+01,5.466575026512145996e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.270796394348144531e+01,7.847419738769531250e+01,1.742088890075683594e+01,1.479398345947265625e+01,5.464030504226684570e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.474845123291015625e+02,7.883209991455078125e+01,6.413436889648437500e+00,9.823867797851562500e+00,5.455831289291381836e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.515966949462890625e+02,1.232807693481445312e+02,1.023503112792968750e+01,1.352823638916015625e+01,5.433837175369262695e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.515288925170898438e+01,8.309263610839843750e+01,1.127970504760742188e+01,1.123546600341796875e+01,5.411754250526428223e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,6.001610565185546875e+01,1.201968841552734375e+02,1.241835556030273438e+02,1.752798461914062500e+01,5.409411787986755371e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,7.574211883544921875e+01,6.775803375244140625e+01,3.915293121337890625e+01,1.465620422363281250e+01,5.403690338134765625e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.893565063476562500e+02,1.038494720458984375e+02,1.106901550292968750e+01,8.288261413574218750e+00,5.403422713279724121e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.729120635986328125e+01,2.179516906738281250e+02,1.265292434692382812e+02,1.332907104492187500e+01,5.396537184715270996e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,2.546172180175781250e+02,1.302398529052734375e+02,8.087158203125000000e+00,6.180191040039062500e+00,5.393508672714233398e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,5.518991470336914062e+01,7.051154327392578125e+01,1.261654281616210938e+01,2.647306060791015625e+01,5.388886332511901855e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.205652770996093750e+02,1.111612854003906250e+02,2.123597106933593750e+02,3.237863159179687500e+01,5.385931134223937988e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,3.345409774780273438e+01,5.557866668701171875e+01,2.657332229614257812e+01,4.528527832031250000e+01,5.373826026916503906e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.748250732421875000e+02,1.150661392211914062e+02,8.898730468750000000e+01,2.392165374755859375e+01,5.370466113090515137e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.476000000000000000e+03,1.000000000000000000e+00,1.845628509521484375e+02,1.021399307250976562e+02,1.276823425292968750e+01,5.591636657714843750e+00,5.362288951873779297e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
